,Agenda_issue,Belieftruth_tree,Burnt,Camp_site,Chosen_instrument,Empty,Firefighters,Prevention,Run_number,Thick_forest,Thin_forest
271,2,"[-0.3591, -0.42182, -0.94405, -0.8186, 0.1004, 0.19, -0.685, 0.8, 1.0, -0.0964]",2934,1190,12.0,4518,9.999999999999326e-272,0.009999999999994609,17,58,945
272,2,"[-0.35841, -0.42129, -0.9467, -0.82095, 0.10412, 0.172, -0.70967, 0.8, 1.0, -0.0944]",2980,1172,12.0,4528,9.999999999999318e-273,0.009999999999995148,17,65,871
273,2,"[-0.35861, -0.42124, -0.946, -0.82075, 0.10352, 0.174, -0.703, 0.8, 1.0, -0.0958]",2971,1174,12.0,4521,9.999999999999311e-274,0.009999999999995634,17,63,891
274,2,"[-0.35937, -0.42114, -0.94805, -0.8245, 0.10576, 0.152, -0.70767, 0.8, 1.0, -0.1084]",3073,1152,12.0,4458,9.999999999999313e-275,0.009999999999996071,17,54,877
275,2,"[-0.35776, -0.41731, -0.94745, -0.82835, 0.11284, 0.125, -0.70767, 0.8, 1.0, -0.0992]",3036,1125,12.0,4504,9.999999999999308e-276,0.009999999999996463,17,58,877
276,2,"[-0.35875, -0.42162, -0.94765, -0.8219, 0.1044, 0.168, -0.709, 0.8, 1.0, -0.0984]",2990,1168,12.0,4508,9.999999999999312e-277,0.009999999999996817,17,58,873
277,2,"[-0.36082, -0.4267, -0.9476, -0.81585, 0.0942, 0.21, -0.70367, 0.8, 1.0, -0.1084]",3000,1210,12.0,4458,9.99999999999931e-278,0.009999999999997136,17,53,889
278,2,"[-0.35818, -0.41758, -0.9494, -0.8306, 0.11424, 0.115, -0.70567, 0.8, 1.0, -0.1052]",3114,1115,12.0,4474,9.999999999999312e-279,0.009999999999997422,17,43,883
279,2,"[-0.35894, -0.41944, -0.9476, -0.8266, 0.10872, 0.139, -0.70167, 0.8, 1.0, -0.1072]",3101,1139,12.0,4464,9.999999999999306e-280,0.009999999999997681,17,51,895
280,2,"[-0.35934, -0.42189, -0.9477, -0.8226, 0.10392, 0.168, -0.69533, 0.8, 1.0, -0.1036]",3056,1168,12.0,4482,9.99999999999931e-281,0.009999999999997913,17,44,914
281,2,"[-0.36176, -0.42886, -0.94485, -0.81065, 0.08712, 0.248, -0.67533, 0.8, 1.0, -0.1078]",2935,1248,12.0,4461,9.999999999999312e-282,0.009999999999998122,17,43,974
282,2,"[-0.36135, -0.42814, -0.94205, -0.80845, 0.08576, 0.258, -0.67067, 0.8, 1.0, -0.1018]",2817,1258,12.0,4491,9.999999999999312e-283,0.009999999999998309,17,57,988
283,2,"[-0.36047, -0.42409, -0.94575, -0.8185, 0.09756, 0.193, -0.68933, 0.8, 1.0, -0.109]",2980,1193,12.0,4455,9.999999999999301e-284,0.009999999999998479,17,51,932
284,2,"[-0.35902, -0.41949, -0.9471, -0.82615, 0.10812, 0.141, -0.70133, 0.8, 1.0, -0.1076]",3070,1141,12.0,4462,9.999999999999303e-285,0.009999999999998632,17,54,896
285,2,"[-0.35759, -0.41781, -0.9503, -0.82985, 0.11468, 0.118, -0.71767, 0.8, 1.0, -0.0988]",3137,1118,12.0,4506,9.999999999999297e-286,0.009999999999998769,17,49,847
286,2,"[-0.35834, -0.42059, -0.9487, -0.8242, 0.10752, 0.156, -0.706, 0.8, 1.0, -0.0968]",3069,1156,12.0,4516,9.999999999999297e-287,0.009999999999998892,17,48,882
287,2,"[-0.35976, -0.42733, -0.9461, -0.81095, 0.09144, 0.241, -0.69867, 0.8, 1.0, -0.0902]",2926,1241,12.0,4549,9.99999999999929e-288,0.009999999999999003,17,58,904
288,2,"[-0.36084, -0.43186, -0.94545, -0.8034, 0.08172, 0.291, -0.69533, 0.8, 1.0, -0.0886]",2830,1291,12.0,4557,9.999999999999284e-289,0.009999999999999103,17,59,914
289,2,"[-0.35735, -0.42014, -0.94625, -0.82065, 0.10596, 0.179, -0.69167, 0.8, 1.0, -0.0812]",2867,1179,12.0,4594,9.999999999999273e-290,0.009999999999999194,17,50,925
290,2,"[-0.35777, -0.41812, -0.9462, -0.8255, 0.10996, 0.145, -0.69633, 0.8, 1.0, -0.0942]",2960,1145,12.0,4529,9.999999999999269e-291,0.009999999999999273,17,55,911
291,2,"[-0.3619, -0.42835, -0.9437, -0.8108, 0.087, 0.238, -0.69467, 0.8, 1.0, -0.113]",2975,1238,12.0,4435,9.999999999999272e-292,0.009999999999999346,17,70,916
292,2,"[-0.3615, -0.42772, -0.9478, -0.81535, 0.09236, 0.214, -0.703, 0.8, 1.0, -0.114]",3065,1214,12.0,4430,9.999999999999275e-293,0.009999999999999412,17,51,891
293,2,"[-0.36065, -0.42664, -0.94805, -0.81605, 0.09476, 0.215, -0.68767, 0.8, 1.0, -0.1044]",2974,1215,12.0,4478,9.999999999999277e-294,0.009999999999999471,17,34,937
294,2,"[-0.35981, -0.42396, -0.94775, -0.81945, 0.09984, 0.188, -0.69867, 0.8, 1.0, -0.1034]",3018,1188,12.0,4483,9.999999999999272e-295,0.009999999999999523,17,47,904
295,2,"[-0.3614, -0.42742, -0.946, -0.81395, 0.09116, 0.222, -0.695, 0.8, 1.0, -0.1112]",3013,1222,12.0,4444,9.999999999999268e-296,0.009999999999999572,17,55,915
296,2,"[-0.35955, -0.42179, -0.94755, -0.82305, 0.10396, 0.165, -0.69433, 0.8, 1.0, -0.1064]",3026,1165,12.0,4468,9.999999999999264e-297,0.009999999999999615,17,44,917
297,2,"[-0.35916, -0.42097, -0.94625, -0.82265, 0.10432, 0.166, -0.69067, 0.8, 1.0, -0.1026]",3000,1166,12.0,4487,9.999999999999259e-298,0.009999999999999653,17,49,928
298,2,"[-0.35704, -0.41726, -0.94605, -0.8256, 0.11152, 0.145, -0.69333, 0.8, 1.0, -0.0868]",2948,1145,12.0,4566,9.999999999999259e-299,0.009999999999999688,17,53,920
299,2,"[-0.3566, -0.4157, -0.9476, -0.8294, 0.1162, 0.122, -0.69667, 0.8, 1.0, -0.0878]",3003,1122,12.0,4561,9.999999999999259e-300,0.00999999999999972,17,46,910
300,2,"[-0.35791, -0.42081, -0.9477, -0.8219, 0.10608, 0.171, -0.70033, 0.8, 1.0, -0.0888]",2969,1171,12.0,4556,9.999999999999256e-301,0.009999999999999747,17,49,899
301,2,"[-0.35699, -0.41557, -0.9431, -0.82595, 0.11196, 0.143, -0.67267, 0.8, 1.0, -0.0868]",2887,1143,12.0,4566,9.999999999999253e-302,0.009999999999999773,17,52,982
302,2,"[-0.35893, -0.42322, -0.94565, -0.81705, 0.0992, 0.205, -0.68167, 0.8, 1.0, -0.0902]",2874,1205,12.0,4549,9.999999999999248e-303,0.009999999999999796,17,44,955
303,2,"[-0.35825, -0.42108, -0.9462, -0.82055, 0.10404, 0.18, -0.69033, 0.8, 1.0, -0.09]",2908,1180,12.0,4550,9.999999999999243e-304,0.009999999999999816,17,49,929
304,2,"[-0.35837, -0.42036, -0.94645, -0.82245, 0.10572, 0.166, -0.696, 0.8, 1.0, -0.0948]",2976,1166,12.0,4526,9.999999999999237e-305,0.009999999999999835,17,53,912
305,2,"[-0.36181, -0.43101, -0.94965, -0.81125, 0.08764, 0.243, -0.71033, 0.8, 1.0, -0.1096]",3025,1243,12.0,4452,9.999999999999235e-306,0.009999999999999853,17,46,869
306,2,"[-0.35871, -0.42146, -0.95005, -0.82455, 0.10712, 0.155, -0.711, 0.8, 1.0, -0.1006]",3032,1155,12.0,4497,9.999999999999227e-307,0.009999999999999867,17,44,867
307,2,"[-0.35818, -0.42048, -0.9494, -0.8248, 0.10844, 0.153, -0.70767, 0.8, 1.0, -0.0958]",3020,1153,12.0,4521,9.99999999999923e-308,0.00999999999999988,17,45,877
308,2,"[-0.35868, -0.42298, -0.94885, -0.82025, 0.10288, 0.182, -0.708, 0.8, 1.0, -0.0938]",3023,1182,12.0,4531,9.99999999999922e-309,0.009999999999999893,17,49,876
309,2,"[-0.36046, -0.42826, -0.9478, -0.8122, 0.09128, 0.234, -0.706, 0.8, 1.0, -0.0988]",2960,1234,12.0,4506,9.99999999999923e-310,0.009999999999999903,17,54,882
310,2,"[-0.36101, -0.43151, -0.94885, -0.80785, 0.08584, 0.264, -0.71, 0.8, 1.0, -0.0966]",2931,1264,12.0,4517,9.999999999999e-311,0.009999999999999913,17,51,870
311,2,"[-0.36001, -0.42736, -0.9484, -0.8137, 0.09368, 0.223, -0.713, 0.8, 1.0, -0.0972]",2961,1223,12.0,4514,1e-311,0.009999999999999922,17,57,861
312,2,"[-0.3575, -0.41873, -0.94865, -0.8262, 0.1112, 0.14, -0.71367, 0.8, 1.0, -0.0928]",3035,1140,12.0,4536,1e-312,0.009999999999999929,17,56,859
313,2,"[-0.35881, -0.42085, -0.94835, -0.82425, 0.10664, 0.157, -0.69967, 0.8, 1.0, -0.101]",3032,1157,12.0,4495,1e-313,0.009999999999999936,17,44,901
314,2,"[-0.3589, -0.41965, -0.9455, -0.824, 0.1062, 0.156, -0.68867, 0.8, 1.0, -0.1026]",3017,1156,12.0,4487,1e-314,0.009999999999999943,17,52,934
315,2,"[-0.35888, -0.42118, -0.9454, -0.8208, 0.10304, 0.177, -0.689, 0.8, 1.0, -0.0972]",2948,1177,12.0,4514,1e-315,0.009999999999999948,17,53,933
316,2,"[-0.35869, -0.41848, -0.94105, -0.82145, 0.10408, 0.17, -0.668, 0.8, 1.0, -0.0974]",2879,1170,12.0,4513,1e-316,0.009999999999999953,17,61,996
317,2,"[-0.3575, -0.41721, -0.94445, -0.82505, 0.11004, 0.142, -0.70267, 0.8, 1.0, -0.0932]",2957,1142,12.0,4534,1e-317,0.009999999999999959,17,73,892
318,2,"[-0.36081, -0.42724, -0.94435, -0.8115, 0.08988, 0.232, -0.703, 0.8, 1.0, -0.1038]",2991,1232,12.0,4481,1e-318,0.009999999999999962,17,74,891
319,2,"[-0.36024, -0.42676, -0.9454, -0.81235, 0.09188, 0.231, -0.696, 0.8, 1.0, -0.0976]",2921,1231,12.0,4512,1e-319,0.009999999999999966,17,60,912
320,2,"[-0.35955, -0.42322, -0.94345, -0.8161, 0.097, 0.205, -0.686, 0.8, 1.0, -0.0974]",2918,1205,12.0,4513,1e-320,0.009999999999999969,17,63,942
321,2,"[-0.35833, -0.41936, -0.94475, -0.8227, 0.10604, 0.164, -0.68567, 0.8, 1.0, -0.095]",2934,1164,12.0,4525,1e-321,0.009999999999999972,17,54,943
322,2,"[-0.36045, -0.42675, -0.94415, -0.81155, 0.09064, 0.237, -0.68567, 0.8, 1.0, -0.0982]",2904,1237,12.0,4509,1e-322,0.009999999999999976,17,58,943
323,2,"[-0.35955, -0.42315, -0.9487, -0.8215, 0.1024, 0.173, -0.709, 0.8, 1.0, -0.1048]",3045,1173,12.0,4476,1e-323,0.009999999999999978,17,51,873
324,2,"[-0.36, -0.42343, -0.95025, -0.8234, 0.1034, 0.162, -0.71433, 0.8, 1.0, -0.1118]",3135,1162,12.0,4441,0.0,0.00999999999999998,17,46,857
325,2,"[-0.35883, -0.42063, -0.94705, -0.82345, 0.1058, 0.161, -0.695, 0.8, 1.0, -0.1004]",3008,1161,12.0,4498,0.0,0.009999999999999981,17,48,915
326,2,"[-0.35762, -0.41736, -0.94505, -0.82555, 0.11032, 0.146, -0.68467, 0.8, 1.0, -0.0922]",2945,1146,12.0,4539,0.0,0.009999999999999983,17,51,946
327,2,"[-0.35963, -0.42431, -0.94645, -0.8171, 0.09784, 0.202, -0.695, 0.8, 1.0, -0.0984]",2957,1202,12.0,4508,0.0,0.009999999999999985,17,52,915
328,2,"[-0.35683, -0.41585, -0.94495, -0.8269, 0.11324, 0.137, -0.684, 0.8, 1.0, -0.0866]",2929,1137,12.0,4567,0.0,0.009999999999999986,17,51,948
329,2,"[-0.35997, -0.42549, -0.94495, -0.8139, 0.09396, 0.222, -0.689, 0.8, 1.0, -0.097]",2927,1222,12.0,4515,0.0,0.009999999999999988,17,56,933
330,2,"[-0.36099, -0.42609, -0.9425, -0.8123, 0.09032, 0.229, -0.68367, 0.8, 1.0, -0.106]",2937,1229,12.0,4470,0.0,0.00999999999999999,17,67,949
331,2,"[-0.36099, -0.42589, -0.9427, -0.8129, 0.09092, 0.225, -0.685, 0.8, 1.0, -0.107]",2930,1225,12.0,4465,0.0,0.009999999999999992,17,67,945
332,2,"[-0.3607, -0.42758, -0.94235, -0.8086, 0.0872, 0.251, -0.69067, 0.8, 1.0, -0.098]",2881,1251,12.0,4510,0.0,0.009999999999999992,17,75,928
333,2,"[-0.36041, -0.42821, -0.94625, -0.81065, 0.08984, 0.24, -0.70867, 0.8, 1.0, -0.0974]",2935,1240,12.0,4513,0.0,0.009999999999999992,17,67,874
334,2,"[-0.35901, -0.42283, -0.95035, -0.8227, 0.10468, 0.167, -0.714, 0.8, 1.0, -0.1006]",3015,1167,12.0,4497,0.0,0.009999999999999992,17,45,858
335,2,"[-0.35782, -0.41772, -0.9474, -0.8276, 0.11196, 0.132, -0.70133, 0.8, 1.0, -0.0978]",3025,1132,12.0,4511,0.0,0.009999999999999992,17,52,896
336,2,"[-0.35879, -0.42214, -0.94645, -0.81975, 0.10216, 0.185, -0.693, 0.8, 1.0, -0.0942]",2950,1185,12.0,4529,0.0,0.009999999999999992,17,50,921
337,2,"[-0.35865, -0.42143, -0.9463, -0.82075, 0.10344, 0.18, -0.687, 0.8, 1.0, -0.0938]",2923,1180,12.0,4531,0.0,0.009999999999999992,17,45,939
338,2,"[-0.3592, -0.42338, -0.948, -0.81965, 0.10124, 0.189, -0.69333, 0.8, 1.0, -0.0968]",2983,1189,12.0,4516,0.0,0.009999999999999992,17,40,920
339,2,"[-0.35927, -0.42305, -0.94945, -0.8219, 0.10336, 0.175, -0.7, 0.8, 1.0, -0.1008]",2989,1175,12.0,4496,0.0,0.009999999999999992,17,37,900
340,2,"[-0.35963, -0.42456, -0.9482, -0.81835, 0.09908, 0.194, -0.70567, 0.8, 1.0, -0.1004]",3029,1194,12.0,4498,0.0,0.009999999999999992,17,51,883
341,2,"[-0.35876, -0.42073, -0.95075, -0.8268, 0.10928, 0.14, -0.71567, 0.8, 1.0, -0.1048]",3089,1140,12.0,4476,0.0,0.009999999999999992,17,44,853
342,2,"[-0.35822, -0.42067, -0.9477, -0.8228, 0.10636, 0.166, -0.69733, 0.8, 1.0, -0.093]",2989,1166,12.0,4535,0.0,0.009999999999999992,17,46,908
343,2,"[-0.35962, -0.42347, -0.9439, -0.8162, 0.09696, 0.208, -0.678, 0.8, 1.0, -0.0968]",2906,1208,12.0,4516,0.0,0.009999999999999992,17,52,966
344,2,"[-0.35882, -0.42125, -0.9455, -0.82065, 0.103, 0.178, -0.68967, 0.8, 1.0, -0.0964]",2934,1178,12.0,4518,0.0,0.009999999999999992,17,53,931
345,2,"[-0.35787, -0.41925, -0.9471, -0.82435, 0.1086, 0.152, -0.70433, 0.8, 1.0, -0.0936]",2990,1152,12.0,4532,0.0,0.009999999999999992,17,57,887
346,2,"[-0.35941, -0.42421, -0.9461, -0.8165, 0.09768, 0.203, -0.70167, 0.8, 1.0, -0.0964]",2949,1203,12.0,4518,0.0,0.009999999999999992,17,61,895
347,2,"[-0.35841, -0.42179, -0.9477, -0.82095, 0.10412, 0.174, -0.71033, 0.8, 1.0, -0.0936]",2979,1174,12.0,4532,0.0,0.009999999999999992,17,59,869
348,2,"[-0.35733, -0.41768, -0.947, -0.8263, 0.11164, 0.141, -0.69767, 0.8, 1.0, -0.0906]",2968,1141,12.0,4547,0.0,0.009999999999999992,17,51,907
349,2,"[-0.35737, -0.42055, -0.9465, -0.82015, 0.1054, 0.183, -0.69133, 0.8, 1.0, -0.0804]",2874,1183,12.0,4598,0.0,0.009999999999999992,17,48,926
350,2,"[-0.35919, -0.42704, -0.949, -0.8133, 0.09492, 0.229, -0.707, 0.8, 1.0, -0.087]",2904,1229,12.0,4565,0.0,0.009999999999999992,17,47,879
351,2,"[-0.35874, -0.42578, -0.94665, -0.81255, 0.09508, 0.231, -0.70033, 0.8, 1.0, -0.0824]",2849,1231,12.0,4588,0.0,0.009999999999999992,17,56,899
352,2,"[-0.3583, -0.42145, -0.94605, -0.81975, 0.10316, 0.182, -0.69933, 0.8, 1.0, -0.0904]",2960,1182,12.0,4548,0.0,0.009999999999999992,17,59,902
353,2,"[-0.3584, -0.42188, -0.9464, -0.81945, 0.10264, 0.181, -0.71067, 0.8, 1.0, -0.0922]",2972,1181,12.0,4539,0.0,0.009999999999999992,17,68,868
354,2,"[-0.35792, -0.42212, -0.9504, -0.822, 0.10616, 0.167, -0.72833, 0.8, 1.0, -0.0904]",3014,1167,12.0,4548,0.0,0.009999999999999992,17,59,815
355,2,"[-0.35836, -0.41981, -0.9487, -0.8258, 0.10908, 0.143, -0.713, 0.8, 1.0, -0.1006]",3046,1143,12.0,4497,0.0,0.009999999999999992,17,55,861
356,2,"[-0.35832, -0.42, -0.94835, -0.825, 0.10836, 0.151, -0.70267, 0.8, 1.0, -0.0978]",3028,1151,12.0,4511,0.0,0.009999999999999992,17,47,892
357,2,"[-0.36054, -0.42668, -0.94545, -0.81315, 0.09208, 0.227, -0.69233, 0.8, 1.0, -0.1014]",2938,1227,12.0,4493,0.0,0.009999999999999992,17,56,923
358,2,"[-0.35789, -0.41589, -0.94605, -0.83005, 0.11428, 0.118, -0.68533, 0.8, 1.0, -0.1016]",3007,1118,12.0,4492,0.0,0.009999999999999992,17,45,944
359,2,"[-0.35849, -0.41877, -0.94645, -0.8259, 0.10892, 0.146, -0.687, 0.8, 1.0, -0.1006]",3003,1146,12.0,4497,0.0,0.009999999999999992,17,44,939
360,2,"[-0.3582, -0.41982, -0.9466, -0.82335, 0.10696, 0.161, -0.694, 0.8, 1.0, -0.0942]",2972,1161,12.0,4529,0.0,0.009999999999999992,17,50,918
361,2,"[-0.36044, -0.42691, -0.9443, -0.81135, 0.09048, 0.233, -0.70267, 0.8, 1.0, -0.0998]",2928,1233,12.0,4501,0.0,0.009999999999999992,17,74,892
362,2,"[-0.35647, -0.41464, -0.9468, -0.83045, 0.11752, 0.11, -0.70633, 0.8, 1.0, -0.0902]",2968,1110,12.0,4549,0.0,0.009999999999999992,17,61,881
363,2,"[-0.35696, -0.41586, -0.9476, -0.8298, 0.11588, 0.115, -0.70967, 0.8, 1.0, -0.0938]",3006,1115,12.0,4531,0.0,0.009999999999999992,17,59,871
364,2,"[-0.359, -0.42197, -0.9491, -0.82315, 0.10516, 0.161, -0.71467, 0.8, 1.0, -0.1024]",3064,1161,12.0,4488,0.0,0.009999999999999992,17,54,856
365,2,"[-0.35951, -0.42311, -0.9517, -0.8245, 0.10548, 0.157, -0.717, 0.8, 1.0, -0.1078]",3091,1157,12.0,4461,0.0,0.009999999999999992,17,39,849
366,2,"[-0.35699, -0.41556, -0.9494, -0.83225, 0.11828, 0.107, -0.69667, 0.8, 1.0, -0.0948]",3046,1107,12.0,4526,0.0,0.009999999999999992,17,34,910
367,2,"[-0.35939, -0.42601, -0.9441, -0.81085, 0.09208, 0.244, -0.67833, 0.8, 1.0, -0.0854]",2875,1244,12.0,4573,0.0,0.009999999999999992,17,51,965
368,2,"[-0.35988, -0.42693, -0.9447, -0.8106, 0.09084, 0.247, -0.67833, 0.8, 1.0, -0.0894]",2830,1247,12.0,4553,0.0,0.009999999999999992,17,47,965
369,2,"[-0.36025, -0.42739, -0.94935, -0.81505, 0.09456, 0.222, -0.69533, 0.8, 1.0, -0.0986]",2921,1222,12.0,4507,0.0,0.009999999999999992,17,33,914
370,2,"[-0.35949, -0.42477, -0.94945, -0.8189, 0.09992, 0.192, -0.709, 0.8, 1.0, -0.0992]",3019,1192,12.0,4504,0.0,0.009999999999999992,17,46,873
371,2,"[-0.35772, -0.41922, -0.9514, -0.8284, 0.11296, 0.128, -0.724, 0.8, 1.0, -0.0976]",3108,1128,12.0,4512,0.0,0.009999999999999992,17,48,828
372,2,"[-0.35847, -0.4225, -0.95235, -0.8243, 0.10736, 0.159, -0.71933, 0.8, 1.0, -0.0968]",3097,1159,12.0,4516,0.0,0.009999999999999992,17,37,842
373,2,"[-0.36085, -0.42888, -0.947, -0.81095, 0.08924, 0.245, -0.69267, 0.8, 1.0, -0.0996]",2942,1245,12.0,4502,0.0,0.009999999999999992,17,46,922
374,2,"[-0.35821, -0.42184, -0.9468, -0.81955, 0.10312, 0.185, -0.69933, 0.8, 1.0, -0.0886]",2926,1185,12.0,4557,0.0,0.009999999999999992,17,54,902
375,2,"[-0.35669, -0.41684, -0.94435, -0.82405, 0.11068, 0.152, -0.692, 0.8, 1.0, -0.082]",2894,1152,12.0,4590,0.0,0.009999999999999992,17,63,924
376,2,"[-0.36076, -0.42888, -0.94485, -0.8086, 0.08708, 0.254, -0.69833, 0.8, 1.0, -0.0974]",2898,1254,12.0,4513,0.0,0.009999999999999992,17,66,905
377,2,"[-0.35835, -0.41997, -0.94835, -0.8251, 0.1084, 0.148, -0.70967, 0.8, 1.0, -0.0992]",3038,1148,12.0,4504,0.0,0.009999999999999992,17,54,871
378,2,"[-0.36089, -0.42631, -0.94275, -0.8119, 0.09012, 0.23, -0.69033, 0.8, 1.0, -0.105]",2966,1230,12.0,4475,0.0,0.009999999999999992,17,72,929
379,2,"[-0.3576, -0.41665, -0.9463, -0.8282, 0.113, 0.126, -0.7, 0.8, 1.0, -0.0974]",3015,1126,12.0,4513,0.0,0.009999999999999992,17,58,900
380,2,"[-0.3593, -0.42205, -0.9463, -0.8208, 0.1022, 0.173, -0.707, 0.8, 1.0, -0.103]",3030,1173,12.0,4485,0.0,0.009999999999999992,17,65,879
381,2,"[-0.35809, -0.41829, -0.9487, -0.8283, 0.11212, 0.126, -0.714, 0.8, 1.0, -0.1022]",3092,1126,12.0,4489,0.0,0.009999999999999992,17,56,858
382,2,"[-0.35976, -0.42324, -0.94595, -0.819, 0.09948, 0.188, -0.69567, 0.8, 1.0, -0.1034]",3022,1188,12.0,4483,0.0,0.009999999999999992,17,56,913
383,2,"[-0.35964, -0.42404, -0.9444, -0.8156, 0.09632, 0.211, -0.68433, 0.8, 1.0, -0.0964]",2904,1211,12.0,4518,0.0,0.009999999999999992,17,55,947
384,2,"[-0.36065, -0.42668, -0.94495, -0.8129, 0.0916, 0.229, -0.688, 0.8, 1.0, -0.102]",2891,1229,12.0,4490,0.0,0.009999999999999992,17,55,936
385,2,"[-0.35843, -0.42026, -0.9452, -0.82155, 0.10468, 0.169, -0.69667, 0.8, 1.0, -0.0952]",2927,1169,12.0,4524,0.0,0.009999999999999992,17,62,910
386,2,"[-0.35912, -0.42179, -0.9483, -0.82295, 0.10472, 0.162, -0.71033, 0.8, 1.0, -0.1034]",3040,1162,12.0,4483,0.0,0.009999999999999992,17,55,869
387,2,"[-0.36087, -0.4251, -0.94835, -0.8199, 0.09816, 0.183, -0.70867, 0.8, 1.0, -0.1156]",3103,1183,12.0,4422,0.0,0.009999999999999992,17,53,874
388,2,"[-0.35962, -0.41934, -0.94645, -0.827, 0.10776, 0.137, -0.692, 0.8, 1.0, -0.1144]",3066,1137,12.0,4428,0.0,0.009999999999999992,17,49,924
389,2,"[-0.3574, -0.41602, -0.9506, -0.83335, 0.11856, 0.1, -0.70367, 0.8, 1.0, -0.1006]",3046,1100,12.0,4497,0.0,0.009999999999999992,17,33,889
390,2,"[-0.35699, -0.41706, -0.9504, -0.83025, 0.11628, 0.119, -0.70733, 0.8, 1.0, -0.092]",3026,1119,12.0,4540,0.0,0.009999999999999992,17,38,878
391,2,"[-0.35668, -0.41705, -0.95155, -0.8308, 0.11744, 0.115, -0.716, 0.8, 1.0, -0.09]",3081,1115,12.0,4550,0.0,0.009999999999999992,17,39,852
392,2,"[-0.35393, -0.40858, -0.94815, -0.83885, 0.131, 0.062, -0.69133, 0.8, 1.0, -0.0756]",3003,1062,12.0,4622,0.0,0.009999999999999992,17,37,926
393,2,"[-0.35411, -0.40909, -0.94625, -0.8363, 0.12808, 0.077, -0.68467, 0.8, 1.0, -0.074]",2971,1077,12.0,4630,0.0,0.009999999999999992,17,43,946
394,2,"[-0.35742, -0.42132, -0.9456, -0.8178, 0.10296, 0.2, -0.68133, 0.8, 1.0, -0.0764]",2855,1200,12.0,4618,0.0,0.009999999999999992,17,44,956
395,2,"[-0.3572, -0.42026, -0.94535, -0.81925, 0.10484, 0.188, -0.68667, 0.8, 1.0, -0.0776]",2828,1188,12.0,4612,0.0,0.009999999999999992,17,51,940
396,2,"[-0.35828, -0.42293, -0.9437, -0.8144, 0.09784, 0.215, -0.69167, 0.8, 1.0, -0.0824]",2811,1215,12.0,4588,0.0,0.009999999999999992,17,67,925
397,2,"[-0.35835, -0.42132, -0.94725, -0.8213, 0.1046, 0.172, -0.70633, 0.8, 1.0, -0.0934]",2949,1172,12.0,4533,0.0,0.009999999999999992,17,58,881
398,2,"[-0.35851, -0.42046, -0.94665, -0.82275, 0.10572, 0.162, -0.70333, 0.8, 1.0, -0.0976]",2982,1162,12.0,4512,0.0,0.009999999999999992,17,59,890
399,2,"[-0.36264, -0.43339, -0.94715, -0.80565, 0.08036, 0.281, -0.69167, 0.8, 1.0, -0.1084]",2892,1281,12.0,4458,0.0,0.009999999999999992,17,44,925
400,2,"[-0.36334, -0.43384, -0.9448, -0.8038, 0.07712, 0.292, -0.68, 0.8, 1.0, -0.1128]",2882,1292,12.0,4436,0.0,0.009999999999999992,17,48,960
401,2,"[-0.36113, -0.42873, -0.94495, -0.80975, 0.08748, 0.246, -0.7, 0.8, 1.0, -0.1032]",2904,1246,12.0,4484,0.0,0.009999999999999992,17,67,900
402,2,"[-0.3597, -0.42315, -0.9477, -0.8208, 0.1014, 0.177, -0.70433, 0.8, 1.0, -0.1054]",3007,1177,12.0,4473,0.0,0.009999999999999992,17,53,887
403,2,"[-0.358, -0.41883, -0.95125, -0.8296, 0.1136, 0.12, -0.723, 0.8, 1.0, -0.1024]",3120,1120,12.0,4488,0.0,0.009999999999999992,17,48,831
404,2,"[-0.35801, -0.41914, -0.9506, -0.82835, 0.11232, 0.131, -0.71067, 0.8, 1.0, -0.0994]",3098,1131,12.0,4503,0.0,0.009999999999999992,17,40,868
405,2,"[-0.35973, -0.42358, -0.94415, -0.81645, 0.097, 0.207, -0.67767, 0.8, 1.0, -0.098]",2915,1207,12.0,4510,0.0,0.009999999999999992,17,50,967
406,2,"[-0.36096, -0.42748, -0.9424, -0.80935, 0.08744, 0.253, -0.67, 0.8, 1.0, -0.099]",2833,1253,12.0,4505,0.0,0.009999999999999992,17,54,990
407,2,"[-0.36176, -0.42989, -0.9427, -0.80645, 0.08292, 0.273, -0.67, 0.8, 1.0, -0.102]",2823,1273,12.0,4490,0.0,0.009999999999999992,17,52,990
408,2,"[-0.36045, -0.4238, -0.94465, -0.81795, 0.09704, 0.193, -0.693, 0.8, 1.0, -0.1094]",2964,1193,12.0,4453,0.0,0.009999999999999992,17,62,921
409,2,"[-0.35762, -0.4144, -0.9474, -0.83385, 0.1186, 0.089, -0.70533, 0.8, 1.0, -0.1068]",3099,1089,12.0,4466,0.0,0.009999999999999992,17,56,884
410,2,"[-0.35867, -0.4171, -0.9466, -0.82975, 0.1124, 0.118, -0.695, 0.8, 1.0, -0.1098]",3073,1118,12.0,4451,0.0,0.009999999999999992,17,51,915
411,2,"[-0.35991, -0.42366, -0.9482, -0.8207, 0.10088, 0.181, -0.69767, 0.8, 1.0, -0.106]",3039,1181,12.0,4470,0.0,0.009999999999999992,17,43,907
412,2,"[-0.35791, -0.41871, -0.94775, -0.82615, 0.11032, 0.144, -0.69667, 0.8, 1.0, -0.0954]",3009,1144,12.0,4523,0.0,0.009999999999999992,17,45,910
413,2,"[-0.35616, -0.41429, -0.94685, -0.8306, 0.11828, 0.114, -0.69167, 0.8, 1.0, -0.0854]",2958,1114,12.0,4573,0.0,0.009999999999999992,17,46,925
